sample_id,snr_db,fiber_length_km,class,class_name,location_km,location_norm,reflectance_db,loss_db,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30
sample_000898,-1.4379040863537846,8.484527690735268,3,bending,6.303972802961469,0.7429963143199038,,5.78716926711965,0.6956807,0.71489316,0.8734152,0.4061907,0.645213,0.47169206,0.3797244,0.22503307,0.86124027,0.7354431,0.42933816,0.7664005,1.0,0.71633184,0.4058953,0.42704198,0.5879476,0.62675595,0.21286102,0.47110772,0.51688075,0.842861,0.14579967,0.026008932,0.015407146,0.15834604,0.15314528,0.0,0.052528683,0.32620892
sample_000899,13.142319343223022,36.64287377417635,3,bending,30.967045506525782,0.8451041721610125,,3.7737674703774506,1.0,0.9776909,0.9354533,0.912754,0.85905755,0.84650695,0.8883454,0.88689476,0.82426006,0.71712756,0.7020672,0.67284125,0.6300276,0.6399889,0.6083811,0.57374793,0.5709159,0.59688675,0.472163,0.477658,0.51899606,0.36451218,0.4332194,0.3575216,0.35083485,0.18831022,0.08470074,0.047566637,0.0,0.0021593117
sample_000900,-1.927361017605962,30.94403481974172,3,bending,26.180919106987055,0.8460732176491772,,0.7789133501143324,0.63020533,0.5933351,1.0,0.8110742,0.778649,0.79434866,0.8939915,0.6622643,0.54983795,0.89328563,0.43543574,0.9172272,0.72301376,0.29094097,0.7834711,0.7454601,0.51537794,0.8522693,0.44412187,0.55031323,0.15574571,0.14477006,0.7880207,0.0,0.33044538,0.124678865,0.08176235,0.23655176,0.40363106,0.28818437
sample_000901,8.178469378116697,9.798268797169808,4,dirty_connector,6.700993256601483,0.6838956345571005,,3.2224140078337875,1.0,0.81279385,0.6358076,0.7359088,0.6546274,0.944424,0.7379121,0.8183758,0.608445,0.6813799,0.61178946,0.66540885,0.7598087,0.50592184,0.6091883,0.64127064,0.49601915,0.4989452,0.6510073,0.7098757,0.18232268,0.3852304,0.42730513,0.20344378,0.2027763,0.40333325,0.22979894,0.27163005,0.38694602,0.0
sample_000902,13.51158339888035,32.86025896546069,3,bending,18.406685051310014,0.5601503345015394,,5.5901903895472165,1.0,0.9772683,0.95413935,0.9229817,0.851609,0.8899514,0.867803,0.84401053,0.78258866,0.81347394,0.7427537,0.70416284,0.7256628,0.64108306,0.6670149,0.6403467,0.63614756,0.26271418,0.25995824,0.27862066,0.177398,0.17489555,0.22410217,0.15660772,0.10665929,0.07222613,0.07335772,0.06338975,0.0,0.0121877035
sample_000903,1.9632884308886371,39.53607851768293,0,normal,,,,,0.9592956,0.9773403,0.86339223,0.7112606,0.768488,1.0,0.7431466,0.7601525,0.6573076,0.6661891,0.46278885,0.37697145,0.6092468,0.7238129,0.21776968,0.44185024,0.52819306,0.27599663,0.21404655,0.39338312,0.3212324,0.47168237,0.18232043,0.10064848,0.21199535,0.12144191,0.057269923,0.048267506,0.17649178,0.0
sample_000904,3.154363313233331,8.036274700032239,0,normal,,,,,0.72704333,0.302949,0.61624163,1.0,0.8349152,0.68530315,0.9192717,0.81431216,0.83171207,0.557703,0.52520794,0.36608884,0.28370893,0.36604282,0.7477838,0.7039496,0.0,0.30796456,0.6310088,0.65902615,0.15231967,0.46416742,0.4505919,0.31283462,0.33847448,0.019814607,0.12174472,0.51105016,0.45216626,0.05579431
sample_000905,-1.6081350678925728,6.6751866053973075,4,dirty_connector,4.826522326793309,0.7230542922786252,,2.7762664352713284,0.5926908,0.8363999,1.0,0.6100612,0.5216435,0.7225725,0.4027743,0.3214105,0.35464847,0.7075507,0.7115287,0.42344064,0.16190788,0.5836884,0.4669365,0.53699005,0.37855735,0.63162285,0.6919715,0.47682196,0.91081667,0.6274325,0.0,0.70218855,0.075181715,0.57226926,0.26904207,0.57224816,0.6639433,0.7699893
sample_000906,-0.12856601388136912,14.41524719926753,4,dirty_connector,2.4904097797051232,0.1727621972262582,,1.9543539162912285,0.93730253,0.9055908,0.8489978,0.5362285,0.905282,0.63335013,0.4608248,1.0,0.26054922,0.2873701,0.5594423,0.594968,0.708558,0.48218095,0.2983155,0.6172933,0.9207571,0.36424828,0.40785158,0.5177391,0.09837286,0.51497865,0.41360545,0.55967253,0.12107362,0.87669545,0.0,0.6949587,0.07083566,0.565719
sample_000907,1.802197520489056,37.08521895304002,3,bending,27.980531790670895,0.7544928297740904,,1.2293517178900368,0.79961956,1.0,0.9561647,0.5796425,0.9592166,0.89798516,0.8320412,0.7628133,0.52627504,0.5395028,0.65097207,0.40487626,0.7451811,0.57686394,0.45742857,0.47386745,0.2639461,0.51603395,0.42374587,0.0353395,0.21690246,0.26037407,0.18754876,0.43648612,0.02834418,0.13721818,0.23549533,0.0906535,0.0,0.01245608
sample_000908,17.540456621987687,8.366854245209469,5,fiber_cut,0.8525238634992334,0.10189299807479675,-18.30811237072154,44.63094307880564,0.6652633,0.66046137,0.6480606,1.0,0.010670262,0.013351787,0.0,0.010306618,0.0045995484,0.02254568,0.012407386,0.010248613,0.012396706,0.015038278,0.007599072,0.014835855,0.01837537,0.010978883,0.009228424,0.00847094,0.016736152,0.016829936,0.010861951,0.023794744,0.022409502,0.024840195,0.0025904512,0.021808416,0.015180471,0.010390699
sample_000909,-2.319404395342504,16.129638419076343,0,normal,,,,,0.60769075,0.7266322,0.7757958,0.7556276,0.06692307,1.0,0.9912804,0.4317507,0.5966149,0.6586161,0.72995496,0.49439403,0.45552045,0.32154623,0.20765169,0.7961691,0.57470953,0.24101631,0.2208089,0.21808974,0.32310167,0.0,0.4942809,0.09512835,0.08053315,0.38349935,0.3722156,0.51693475,0.15186799,0.2038054
sample_000910,19.11414478311601,19.920710339779376,4,dirty_connector,16.156257704494998,0.8110281927162407,,2.5844661610186828,1.0,0.9644397,0.9881002,0.9268554,0.89612347,0.8650155,0.8936724,0.8533859,0.8092058,0.80014724,0.7663809,0.7344778,0.6642225,0.6888777,0.6338522,0.6510329,0.60193056,0.6440353,0.51021904,0.4903025,0.5088683,0.47236446,0.4897406,0.43268618,0.16630018,0.07669408,0.13224468,0.101548366,0.0,0.05129071
sample_000911,12.405911780097412,5.5589527518837425,4,dirty_connector,0.4457825600255259,0.08019182387806141,,1.2870999993676058,0.9183383,0.88597524,0.9608104,0.9873487,0.71422416,0.7895392,0.31089503,1.0,0.8720418,0.8907059,0.33698592,0.4721495,0.6138786,0.6652293,0.43037668,0.5472284,0.5156149,0.6072176,0.47929335,0.50233,0.63702625,0.0,0.14118141,0.3088009,0.6162197,0.4035994,0.22671865,0.57482713,0.50499314,0.19819199
sample_000912,-1.6096348444221569,31.004536990363842,4,dirty_connector,20.457544891731445,0.6598242346947356,,2.9187229333108746,0.6196039,1.0,0.8690862,0.89092076,0.63110936,0.7198654,0.45429203,0.5465992,0.83272517,0.7705824,0.67523015,0.70864636,0.8280035,0.6243046,0.5613821,0.6474352,0.52870697,0.20574205,0.27169973,0.66715574,0.1872963,0.23533383,0.27844724,0.35198256,0.12469853,0.24523416,0.030784078,0.22581814,0.24787919,0.0
sample_000913,5.884658309840489,31.779397230917724,5,fiber_cut,16.685109419303338,0.5250291343811465,-14.667148411181532,37.90080955996887,1.0,0.9550225,0.9703757,0.9567768,0.9054505,0.977841,0.96282923,0.8990527,0.9365013,0.92238826,0.8946259,0.91998506,0.89968854,0.8896564,0.8553332,0.83435047,0.00080560107,0.07209316,0.02073414,0.034750737,0.03722342,0.008419198,0.00796922,0.0,0.0017549316,0.034019563,0.02566731,0.051841862,0.078719445,0.021665007
sample_000914,13.118528693288361,36.98656984924854,0,normal,,,,,1.0,0.9937332,0.93577945,0.8443944,0.8523249,0.8869427,0.74199265,0.64523494,0.7651945,0.6617451,0.6361943,0.6529438,0.6581057,0.49622694,0.5781095,0.42871708,0.4985074,0.48980525,0.40398806,0.35965964,0.32361293,0.20167044,0.25672823,0.2065079,0.10880905,0.09353881,0.18767212,0.050498366,0.017717892,0.0
sample_000915,2.8981349107818177,10.483946073951962,1,fiber_tapping,5.717182166133882,0.5453273152881422,,0.22077469594678262,0.91112,0.44003817,0.54194474,0.38902575,0.7399735,0.44851816,0.664715,0.5519985,0.60353565,0.47906068,1.0,0.36315408,0.42442226,0.64113075,0.52647406,0.021322023,0.44176975,0.1980108,0.41473064,0.4905401,0.76444817,0.32280758,0.70413214,0.6432977,0.3133391,0.24570277,0.0,0.5529494,0.34880808,0.26312497
sample_000916,2.2573189010050605,5.974180729875383,1,fiber_tapping,2.142622213053569,0.3586470362938388,,0.46211324570184165,1.0,0.5527047,0.28859848,0.6398984,0.9961627,0.6455076,0.7066877,0.8954095,0.2475684,0.6391441,0.7362764,0.599568,0.84227645,0.7858924,0.5146272,0.7331491,0.6481468,0.48441508,0.40802324,0.6165279,0.6919081,0.24087404,0.52005273,0.8193801,0.23170693,0.5298949,0.22957192,0.66436136,0.5457552,0.0
sample_000917,16.11479237878929,37.41105190042891,4,dirty_connector,2.4740231355109956,0.06613080920835139,,1.5568936023404008,0.9987078,1.0,0.82311124,0.8093686,0.7882537,0.74176854,0.7564043,0.69927055,0.6670225,0.64136595,0.5665379,0.5799568,0.5185215,0.53711337,0.5161091,0.41082156,0.4450252,0.4241224,0.31777138,0.31454635,0.29623055,0.27007577,0.2375938,0.22156195,0.13989246,0.14858386,0.1259592,0.07451879,0.0413514,0.0
sample_000918,-4.615714138623618,14.095348823214081,2,bad_splice,0.8781421017780079,0.06230013267438742,,2.040740408446874,0.6876639,0.74899197,0.4473813,0.8000022,1.0,0.5786757,0.14516772,0.6022511,0.511428,0.7684907,0.9074378,0.33337244,0.12637328,0.21119326,0.35356656,0.41864306,0.7970986,0.3559477,0.29372656,0.25163898,0.26810154,0.4641071,0.32499725,0.7649098,0.26564935,0.0,0.12565468,0.14764321,0.23074254,0.3179691
sample_000919,4.205446864773073,27.21572343103473,7,reflector,1.8723276057768448,0.06879580513526919,-45.412611801997016,0.5469142097632057,0.5137946,0.3806972,1.0,0.44243878,0.31176746,0.47938198,0.44562593,0.27915132,0.44187003,0.3242609,0.37857884,0.47631347,0.4148694,0.20186594,0.26181293,0.15731044,0.3191346,0.28880525,0.33841932,0.19371624,0.20133492,0.1576706,0.19167578,0.060579363,0.085154206,0.009148774,0.119289264,0.0,0.06061503,0.04155194
sample_000920,-0.21115152973987072,24.43904910952737,1,fiber_tapping,1.8888362168650954,0.07728763129858221,,0.49978674692295944,0.93948245,0.9773924,0.65350294,0.75828534,0.9931142,1.0,0.89853233,0.958042,0.86623615,0.7257958,0.56320006,0.5459787,0.6088935,0.82183075,0.89009243,0.8465399,0.31303906,0.61217993,0.6066467,0.76124924,0.62451094,0.39419526,0.47791663,0.43603337,0.32269356,0.22799608,0.25783923,0.8020358,0.0,0.46412545
sample_000921,1.7675063243135574,20.237291014150415,5,fiber_cut,11.932666735624068,0.5896375521447239,-58.21535488477548,40.21071200662555,0.9784723,0.94065666,0.9358213,0.9085081,0.9071474,0.9843015,0.9834455,0.9766647,0.9940809,1.0,0.8335879,0.95716715,0.96276826,0.9045824,0.92662996,0.9349597,0.91152936,0.9434165,0.1475721,0.043661755,0.023812685,0.05343849,0.017190652,0.114546105,0.037345845,0.10424642,0.13141955,0.11410009,0.027953854,0.0
sample_000922,7.164872909662558,33.40575735798467,5,fiber_cut,15.904038467777047,0.4760867504767304,-15.256727964198468,38.7924674930302,0.9876513,0.9752936,0.9975993,0.9834135,1.0,0.94461685,0.8947824,0.9197791,0.9385379,0.89395314,0.8725627,0.8816137,0.8333198,0.8681883,0.08218323,0.1022591,0.07393953,0.0,0.055010848,0.040828757,0.035311375,0.06345998,0.104409836,0.029374165,0.034990538,0.038269676,0.055446766,0.06244825,0.063623644,0.016763283
sample_000923,16.145489585312664,36.32559284103152,0,normal,,,,,1.0,0.9711829,0.8733596,0.91939026,0.8367972,0.8382032,0.8218903,0.7442693,0.7396977,0.6727924,0.6999249,0.5855117,0.57353175,0.5555642,0.5608426,0.5295623,0.4560089,0.3823517,0.38628826,0.34292144,0.29436195,0.32121623,0.24473967,0.22310628,0.18961139,0.18042731,0.10390156,0.034840375,0.0,0.044733256
sample_000924,12.93890780396072,26.325750409949784,4,dirty_connector,12.012945806010114,0.45631921669628217,,2.4347321074308232,0.9980323,0.97733223,1.0,0.96630067,0.85934436,0.9284359,0.8535036,0.8907539,0.80237085,0.79216963,0.76689214,0.7357436,0.70480305,0.60594034,0.50937545,0.56263995,0.4826093,0.46739358,0.43545067,0.38173726,0.4111096,0.4181459,0.29090905,0.24659191,0.26152012,0.24099354,0.20088284,0.12632002,0.16834402,0.0
sample_000925,-3.8665010168731846,26.82605370301689,6,pc_connector,15.021740838971573,0.5599683429129276,-12.27849700690617,0.24179941235988545,0.8942119,1.0,0.7525927,0.49178424,0.47754815,0.75996035,0.47693855,0.5490203,0.43041125,0.4828336,0.7181424,0.671047,0.3066527,0.31751478,0.42348498,0.5210741,0.525022,0.4179038,0.44151202,0.42614347,0.23122351,0.35109484,0.13280435,0.0,0.30887565,0.06450371,0.3921763,0.091716565,0.3839811,0.22116055
sample_000926,11.326563904194778,30.46447721513261,2,bad_splice,26.33198032123758,0.8643503098801808,,1.8483395624719348,0.9830977,0.88027996,1.0,0.88544863,0.8507312,0.88850313,0.79285973,0.812044,0.8651162,0.71702474,0.7016653,0.6638558,0.5872833,0.5999919,0.62165666,0.5872042,0.5781878,0.51008576,0.46668643,0.4179031,0.4198138,0.3764752,0.34989175,0.32561302,0.16282716,0.2407787,0.0669496,0.14750159,0.015679473,0.0
sample_000927,11.539392221688502,8.539808213872682,3,bending,3.6212896983579514,0.4240481293801501,,3.820957567907888,0.7599182,1.0,0.76314646,0.7691377,0.8261767,0.8401077,0.72859716,0.8517709,0.7677927,0.7095296,0.7634338,0.7441764,0.6461174,0.23570007,0.32918075,0.11272551,0.30615348,0.23726973,0.3269776,0.24101147,0.36450604,0.25574526,0.0939298,0.26819393,0.043311227,0.11810369,0.0,0.25317594,0.057574432,0.1969924
sample_000928,18.60872552104707,25.66414310203113,4,dirty_connector,5.538869022786816,0.215821311499329,,3.8638231621894192,0.99105614,1.0,0.9190166,0.94024205,0.90051013,0.8904305,0.85820425,0.57129073,0.5672281,0.52892685,0.5030329,0.5261405,0.47432664,0.46470702,0.45526505,0.39100745,0.34355432,0.3634751,0.3470536,0.30058792,0.26743087,0.2489563,0.22811764,0.18381341,0.18846205,0.17394598,0.11307789,0.065709345,0.05371149,0.0
sample_000929,-3.0932810943092703,23.03116183219306,1,fiber_tapping,8.785064519958981,0.3814425248698995,,0.4453777914581379,0.5011865,0.7050079,0.61906123,0.86282545,0.75006855,0.6140049,0.6492758,0.4563887,0.557006,1.0,0.44441003,0.43136021,0.3744265,0.5448554,0.58671665,0.6780066,0.26459977,0.37947255,0.99183416,0.024246378,0.2830167,0.0,0.26133937,0.08467123,0.41857737,0.30718964,0.22069113,0.3556836,0.15661007,0.024695821
sample_000930,17.605562676931125,36.39430079850695,7,reflector,5.54478729384795,0.1523531754201312,-43.23712243494227,0.6767104654230178,1.0,0.98708284,0.9353525,0.86472374,0.8768718,0.813649,0.78384566,0.72389364,0.66996413,0.67828256,0.61464,0.6119112,0.5734902,0.54574955,0.4990014,0.484276,0.45768753,0.45263892,0.41875523,0.3496941,0.314888,0.32328948,0.29021063,0.21452549,0.22906633,0.17813244,0.12874925,0.1270957,0.09963065,0.0
sample_000931,4.70915939550652,24.492960094952576,4,dirty_connector,14.75963983863934,0.6026074341941607,,3.16595862086399,1.0,0.93038845,0.7519876,0.93722636,0.8303697,0.8127436,0.6802209,0.9856114,0.8723748,0.7445415,0.6416002,0.646399,0.7446587,0.8018973,0.7689239,0.68884057,0.54512596,0.57163095,0.4015602,0.668717,0.32085901,0.28304705,0.32682276,0.21373902,0.13691112,0.2948202,0.37084195,0.14220661,0.32369262,0.0
sample_000932,15.595043522286417,31.271010990359684,5,fiber_cut,17.30004230031934,0.5532293888948024,-69.80905870174705,37.01527419689484,1.0,0.9684509,0.9504099,0.9739966,0.961581,0.93254346,0.92622167,0.9209346,0.8874053,0.89138305,0.8772325,0.88560283,0.85477513,0.84024376,0.8459651,0.8246389,0.8387269,0.023330888,0.009352188,0.020119049,0.0,0.038329657,0.02930997,0.02514502,0.041892197,0.012050657,0.046108704,0.017386151,0.029864768,0.023177939
sample_000933,-3.6997294704616808,30.412791871424403,4,dirty_connector,13.823162369142558,0.45451803397670576,,0.5691345239577412,0.74113995,0.6287068,0.5596317,0.631092,1.0,0.8271998,0.842206,0.5654019,0.32989356,0.46321204,0.044849664,0.68940794,0.3425091,0.3509883,0.40504292,0.5846778,0.4016662,0.2774108,0.33547673,0.37522542,0.16406825,0.39380944,0.485294,0.07194655,0.18135457,0.0,0.33730012,0.059299402,0.0049938606,0.082166865
sample_000934,-0.9250946902614556,15.431620543210586,2,bad_splice,10.213695824366914,0.6618679999140213,,2.436739441963764,1.0,0.41038454,0.92853296,0.6338786,0.35119385,0.532326,0.77932304,0.5832125,0.6687347,0.8990003,0.3706829,0.3175439,0.6612767,0.28088695,0.015453275,0.45841995,0.32185408,0.10408614,0.5618357,0.30788732,0.20285995,0.0,0.14815356,0.1205557,0.3800215,0.19578557,0.33508295,0.17631692,0.2097847,0.20392965
sample_000935,9.785189351865927,20.561472981348352,1,fiber_tapping,13.297734500725936,0.6467306361168058,,0.21375933911861,1.0,0.7887146,0.6830989,0.764024,0.84325427,0.86573386,0.7740126,0.6495969,0.7939843,0.70175534,0.592344,0.5573668,0.41303575,0.52569354,0.47411174,0.45551872,0.40399572,0.30970287,0.41799536,0.3817933,0.2918635,0.25577477,0.36097476,0.190086,0.20597826,0.09950815,0.23650865,0.027543925,0.1015284,0.0
sample_000936,12.212888392747221,19.08413655193973,4,dirty_connector,6.6729979365828775,0.34966203047340005,,3.400090093423217,0.92189217,0.9624658,0.90096945,0.8580149,1.0,0.78550076,0.88184196,0.83859324,0.75000024,0.73039424,0.7151352,0.3816923,0.4522867,0.27951443,0.2986011,0.33943045,0.28724095,0.39741412,0.13372171,0.13941301,0.045557115,0.12849422,0.19439952,0.20853923,0.12970105,0.16217475,0.04083042,0.0,0.046832465,0.031673063
sample_000937,-0.518060411423714,9.041998302678955,1,fiber_tapping,6.845341625962431,0.7570607068057399,,0.2629963508820415,1.0,0.36838967,0.40735868,0.0,0.28141493,0.64925843,0.42591038,0.75536305,0.4473077,0.46099588,0.28917575,0.42271262,0.57517284,0.24265987,0.30406252,0.5914492,0.5401103,0.42375273,0.2018288,0.58247817,0.36638772,0.7702877,0.14412473,0.31897753,0.3003058,0.31035808,0.261274,0.06330173,0.092014864,0.24727674
sample_000938,-1.7749783055253858,38.20439280052648,4,dirty_connector,16.549416845608953,0.433180993924366,,2.8935948082333045,0.9404248,0.98084897,0.75527453,1.0,0.6804541,0.7802122,0.9302844,0.9387016,0.8409992,0.91240346,0.65021116,0.6447556,0.62987435,0.5758599,0.22608955,0.73350924,0.37864372,0.5377351,0.27081382,0.26198322,0.3754339,0.3740359,0.56248826,0.07902712,0.043717097,0.29045862,0.23968495,0.0,0.079536326,0.20164281
sample_000939,13.23836299405789,16.754804238297005,7,reflector,2.866699843013672,0.17109718515607375,-49.8909679098304,0.935177186984413,0.76523477,0.7170286,0.7901958,0.7750947,0.6032948,1.0,0.5325511,0.48304307,0.5541894,0.51579946,0.36701378,0.42560348,0.3930976,0.42347148,0.3381202,0.26164702,0.27966583,0.34741372,0.23670879,0.22972122,0.053545017,0.23838833,0.18786038,0.11435826,0.1222373,0.065549456,0.0041013868,0.03752241,0.013291608,0.0
sample_000940,9.24480974633935,8.886800668151164,0,normal,,,,,0.9543213,0.7762674,1.0,0.54992235,0.8281737,0.6531446,0.8892937,0.7080356,0.5385087,0.7853892,0.4057047,0.72987384,0.32841954,0.46153045,0.5428014,0.3553762,0.5537334,0.5808488,0.3564715,0.6994387,0.4644935,0.3184221,0.5970546,0.6661909,0.5121804,0.4620323,0.3928635,0.0,0.39959562,0.13293676
sample_000941,5.024034013342964,19.040760010535983,3,bending,2.760186161078532,0.1449619741833422,,0.9048263611240384,0.991224,0.9458416,0.56880814,1.0,0.7258259,0.64636815,0.79904884,0.7261666,0.5524043,0.6226474,0.5867703,0.68556726,0.5119945,0.63555163,0.54521096,0.47621134,0.34223443,0.1101484,0.4148054,0.44161302,0.19109519,0.41806498,0.23337889,0.35791436,0.05061623,0.33570877,0.02048334,0.102218784,0.0,0.004228831
sample_000942,1.2263785325020553,14.584558444792998,4,dirty_connector,5.29678777975929,0.363177795187235,,3.0834931783015604,0.5834131,0.6734378,0.6554715,0.6432593,0.39866602,0.76093125,0.67878795,1.0,0.46488973,0.9760519,0.73692936,0.37804958,0.0,0.33665854,0.3517819,0.39941663,0.41320908,0.14001994,0.48701686,0.395781,0.16549128,0.29997006,0.31909302,0.25188988,0.45247716,0.40219748,0.3439082,0.10357257,0.24526052,0.22206505
sample_000943,14.598540906573174,7.9760150877853135,1,fiber_tapping,7.008034262197011,0.878638541309846,,0.08697975265630065,0.96793294,1.0,0.789911,0.8145944,0.8345527,0.6258782,0.667991,0.7850421,0.7471815,0.6331871,0.4843974,0.40159723,0.42547148,0.48418263,0.6405822,0.48654348,0.42933986,0.4663757,0.22095731,0.40191895,0.42122287,0.0,0.15935718,0.40021604,0.061338257,0.21324201,0.15222798,0.11227843,0.121564604,0.06849432
